listing_id,maximum,minimum,average
7832890,$155.00,$155.00,155.0
7836038,$120.00,$100.00,105.612903225806
7837202,$150.00,$150.00,150.0
7838961,$339.00,$269.00,277.021978021978
7840131,,,
7840411,,,
7840752,$125.00,$125.00,125.0
7840797,$755.00,"$1,020.00",451.956140350877
7841193,,,
7842550,$65.00,$60.00,64.2924528301887
7845607,,,
7853079,$993.00,"$1,027.00",420.433962264151
7853971,$780.00,$100.00,218.136363636364
7854569,,,
7854872,$145.00,$145.00,145.0
7855120,$780.00,$100.00,217.948012232416
7855702,$537.00,$342.00,406.91061452514
7856208,,,
7856323,$659.00,$239.00,305.991150442478
7857318,$800.00,$199.00,413.29387755102
7860369,$225.00,$210.00,214.297520661157
7868209,,,
7868931,$514.00,$239.00,319.189944134078
7869167,$686.00,$349.00,418.887878787879
7869368,$686.00,$349.00,414.619178082192
7869497,$686.00,$349.00,436.094545454545
7871576,,,
7874552,$420.00,$100.00,196.936599423631
7879708,$97.00,$75.00,78.1342465753425
7880828,$95.00,$79.00,79.2896935933148
7881551,$400.00,$175.00,206.96178343949
7894645,$40.00,$39.00,39.985835694051
7900936,$80.00,$80.00,80.0
7901248,$225.00,$225.00,225.0
7910223,$200.00,$125.00,182.620853080569
7911936,$155.00,$155.00,155.0
7914359,$970.00,"$1,019.00",380.03606557377
7916575,$150.00,$150.00,150.0
7918592,$110.00,$110.00,110.0
7919500,$389.00,$279.00,313.333333333333
7920541,$319.00,$209.00,272.846153846154
7920759,,,
7921131,$299.00,$229.00,268.52380952381
7921649,$99.00,$165.00,89.2040816326531
7927765,$135.00,$105.00,113.558823529412
7928656,,,
7929879,$99.00,$100.00,184.962643678161
7931331,$959.00,$269.00,424.840707964602
7931882,,,
7933149,$99.00,$100.00,185.022988505747
7934491,$155.00,$135.00,140.12602739726
7939556,$150.00,$100.00,108.219178082192
7954808,$459.00,$329.00,412.333333333333
7956634,$61.00,$61.00,61.0
7961477,$245.00,$245.00,245.0
7965521,$250.00,$215.00,224.090909090909
7971930,,,
7982359,,,
7984226,,,
7984949,$93.00,$89.00,89.4492753623188
7986179,,,
7988755,$129.00,$109.00,109.771812080537
7996844,$420.00,$100.00,199.467065868263
8006992,$210.00,$210.00,210.0
8011545,,,
8014383,$215.00,$175.00,214.493670886076
8014642,,,
8014683,,,
8014950,,,
8015793,,,
8025718,$155.00,$155.00,155.0
8029788,,,
8034092,$58.00,$30.00,30.3835616438356
8036024,$299.00,$160.00,204.420289855072
8048838,,,
8052494,,,
8052617,$265.00,$175.00,253.476923076923
8055839,,,
8063815,$411.00,$216.00,272.443113772455
8063870,$389.00,$189.00,253.594594594595
8064980,$70.00,$70.00,70.0
8065282,$70.00,$154.00,150.273291925466
8067585,$88.00,$83.00,83.2
8081935,$445.00,$216.00,280.59217877095
8082512,$137.00,$137.00,137.0
8085906,$445.00,$216.00,280.59217877095
8088370,$70.00,$59.00,63.3768115942029
8090623,$199.00,$150.00,198.240793201133
8096900,$175.00,$140.00,158.660714285714
8097453,$445.00,$216.00,280.59217877095
8097903,$329.00,$329.00,329.0
8099266,$445.00,$216.00,280.59217877095
8112652,,,
8116523,$225.00,$150.00,186.3
8118718,$85.00,$85.00,85.0
8131907,$125.00,$125.00,125.0
8133752,$75.00,$75.00,75.0
8134231,,,
8141545,$445.00,$216.00,283.980769230769
8145397,$445.00,$199.00,280.268156424581
8146576,$525.00,$319.00,388.342857142857
8152796,,,
8153848,$99.00,$108.00,148.022662889518
8161218,$100.00,$100.00,100.0
8162168,$525.00,$299.00,389.882681564246
8163273,$457.00,$319.00,353.936
8164146,$525.00,$319.00,390.122905027933
8164953,$525.00,$319.00,394.225961538462
8165898,$525.00,$319.00,390.122905027933
8166076,$250.00,$200.00,247.590361445783
8168982,$525.00,$319.00,390.122905027933
8170181,$225.00,$200.00,205.677655677656
8172380,$99.00,$109.00,170.567164179104
8184007,$525.00,$319.00,389.988826815642
8184662,$514.00,$239.00,319.189944134078
8187052,$525.00,$319.00,390.122905027933
8187595,$525.00,$319.00,390.122905027933
8188894,,,
8189821,,,
8191517,$155.00,$145.00,154.442896935933
8191739,$145.00,$145.00,145.0
8193344,$90.00,$100.00,113.215339233038
8200839,$90.00,$100.00,107.220338983051
8201104,$350.00,$299.00,317.147239263804
8206536,$150.00,$150.00,150.0
8206659,,,
8211468,$139.00,$139.00,139.0
8224214,$97.00,$105.00,181.313253012048
8226982,,,
8227206,$395.00,$325.00,329.63768115942
8228903,$99.00,$109.00,169.134502923977
8231382,$99.00,$129.00,109.588235294118
8238078,$58.00,$28.00,28.4109589041096
8238311,$99.00,$109.00,168.204545454545
8238404,$99.00,$115.00,156.117647058824
8249201,,,
8252058,$80.00,$80.00,80.0
8265182,$99.00,$100.00,63.5100864553314
8271384,$99.00,$100.00,229.965517241379
8272350,,,
8274008,$98.00,$100.00,88.7432024169184
8275122,,,
8283433,$300.00,$240.00,263.076923076923
8291550,$150.00,$150.00,150.0
8301150,,,
8301926,$129.00,$129.00,129.0
8302844,$135.00,$115.00,124.25
8303267,"$2,000.00","$1,300.00",1.60660660660661
8303748,,,
8309604,,,
8309711,$275.00,$270.00,274.967637540453
8310653,,,
8310660,,,
8310807,$99.00,$109.00,169.87106017192
8310894,,,
8316068,$90.00,$100.00,107.272727272727
8319253,$100.00,$100.00,100.0
8325030,$525.00,$319.00,390.122905027933
8325366,$525.00,$319.00,387.145348837209
8325477,$275.00,$275.00,275.0
8325544,$525.00,$319.00,390.122905027933
8326439,$48.00,$48.00,48.0
8327907,$425.00,$325.00,415.880733944954
8334845,$525.00,$319.00,390.122905027933
8335652,$525.00,$319.00,390.122905027933
8335838,$525.00,$319.00,390.122905027933
8336347,$525.00,$319.00,390.122905027933
8336364,,,
8336388,,,
8337048,$60.00,$45.00,52.5
8338792,,,
8340072,$215.00,$215.00,215.0
8340599,$200.00,$200.00,200.0
8351880,$99.00,$121.00,138.376811594203
8354938,$333.00,$172.00,202.779661016949
8366402,$200.00,$180.00,182.105263157895
8371115,$250.00,$195.00,218.0
8371203,$90.00,$90.00,90.0
8373729,$75.00,$59.00,70.6573033707865
8378257,$85.00,$85.00,85.0
8381472,,,
8384444,$200.00,$150.00,161.315789473684
8388481,$99.00,$150.00,86.1475409836066
8389735,,,
8390386,$110.00,$109.00,109.5
8390793,,,
8391298,,,
8400275,$99.00,$109.00,109.179577464789
8402408,$98.00,$101.00,96.0392857142857
8403945,$137.00,$137.00,137.0
8404805,$79.00,$225.00,223.0
8406972,,,
8410270,,,
8417742,$87.00,$129.00,115.651162790698
8420883,$75.00,$75.00,75.0
8420956,$395.00,$329.00,348.764705882353
8422876,$99.00,$169.00,151.772585669782
8428052,,,
8428314,$299.00,$199.00,244.311475409836
8432166,,,
8439372,$295.00,$295.00,295.0
8439661,$998.00,"$1,027.00",349.079411764706
8441187,$99.00,$100.00,104.983050847458
8442314,$99.00,$89.00,91.8571428571429
8442940,$159.00,$149.00,150.428571428571
8450098,$175.00,$125.00,174.708454810496
8454985,$250.00,$225.00,232.8125
8458210,$987.00,"$1,079.00",365.351744186047
8460627,$100.00,$100.00,100.0
8461819,$70.00,$70.00,70.0
8469464,$59.00,$59.00,59.0
8469735,$50.00,$50.00,50.0
8471852,$250.00,$120.00,123.856088560886
8473851,$50.00,$50.00,50.0
8480507,$250.00,$250.00,250.0
8481291,,,
8482847,$75.00,$75.00,75.0
8490356,$78.00,$75.00,75.0343839541547
8495348,$100.00,$100.00,100.0
8497555,,,
8514932,$115.00,$115.00,115.0
8515356,$99.00,$89.00,91.7586206896552
8518091,,,
8518237,$250.00,$198.00,247.829787234043
8518665,$229.00,$169.00,202.846153846154
8521792,$130.00,$110.00,116.758620689655
8523157,$96.00,$79.00,84.437984496124
8536113,$300.00,$300.00,300.0
8536127,$225.00,$225.00,225.0
8537786,$202.00,$200.00,200.958904109589
8539551,$89.00,$79.00,81.8571428571429
8548176,$300.00,$125.00,151.703703703704
8552338,$50.00,$50.00,50.0
8552387,,,
8555187,,,
8556025,$220.00,$169.00,214.62783171521
8563141,$242.00,$230.00,230.496062992126
8566407,$120.00,$110.00,115.0
8575476,$300.00,$200.00,222.62331838565
8577620,,,
8579799,$180.00,$160.00,175.631313131313
8584276,$245.00,$189.00,206.519553072626
8587030,$150.00,$150.00,150.0
8595227,,,
8595650,$300.00,$175.00,227.184466019417
8596320,$90.00,$110.00,128.9
8607856,,,
8613870,,,
8614167,$300.00,$237.00,273.68
8624898,$225.00,$150.00,166.558139534884
8626752,,,
8631257,,,
8634599,$195.00,$179.00,182.766016713092
8645254,$45.00,$45.00,45.0
8649257,$99.00,$129.00,208.887640449438
8662258,$98.00,$101.00,89.296178343949
8663351,$190.00,$185.00,187.777777777778
8670336,$250.00,$175.00,228.727272727273
8680170,$395.00,$250.00,261.153846153846
8686165,$359.00,$199.00,272.555555555556
8696200,,,
8696236,,,
8700820,$56.00,$51.00,52.4285714285714
8703026,$35.00,$35.00,35.0
8704161,$500.00,$500.00,500.0
8704828,$75.00,$75.00,75.0
8714682,,,
8716849,$100.00,$100.00,100.0
8717204,$225.00,$125.00,180.952941176471
8720673,$95.00,$95.00,95.0
8720718,$95.00,$145.00,96.2987012987013
8732121,$155.00,$155.00,155.0
8733896,,,
8734707,$94.00,$100.00,89.969696969697
8735827,$98.00,$110.00,81.3095238095238
8737466,$169.00,$169.00,169.0
8747720,,,
8751275,$70.00,$55.00,63.3491124260355
8753559,$79.00,$50.00,58.5671641791045
8753913,$260.00,$240.00,245.544554455446
8757949,$68.00,$65.00,65.876404494382
8758450,$85.00,$85.00,85.0
8761060,$100.00,$100.00,100.0
8780440,$95.00,$110.00,112.33024691358
8782592,$400.00,$325.00,337.777777777778
8782991,,,
8789821,$99.00,$125.00,94.9882352941176
8792552,,,
8799256,$245.00,$245.00,245.0
8801250,$60.00,$56.00,57.4897360703812
8813451,$982.00,$189.00,439.428977272727
8814039,$982.00,$168.00,439.72
8814105,$982.00,$181.00,443.194285714286
8814215,$982.00,$167.00,442.411111111111
8814479,$803.00,$146.00,356.922005571031
8814532,$803.00,$153.00,357.213296398892
8815257,$177.00,$177.00,177.0
8815738,$300.00,$300.00,300.0
8822499,$200.00,$200.00,200.0
8827268,$967.00,"$1,015.00",385.575342465753
8828147,$350.00,$127.00,138.867768595041
8830015,$500.00,$209.00,340.269349845201
8837755,,,
8846202,$240.00,$185.00,188.555555555556
8846849,$70.00,$70.00,70.0
8859689,$450.00,$122.00,215.127329192547
8861069,$145.00,$125.00,128.333333333333
8882195,$419.00,$139.00,209.900900900901
8886703,$58.00,$52.00,53.2138728323699
8899828,$95.00,$79.00,83.5454545454545
8902304,$439.00,$259.00,400.739130434783
8904297,$115.00,$115.00,115.0
8904546,$95.00,$95.00,95.0
8908145,$173.00,$162.00,167.752747252747
8921130,$129.00,$129.00,129.0
8923817,$178.00,$165.00,167.119565217391
8925974,$375.00,$375.00,375.0
8930592,$699.00,$125.00,293.313253012048
8932377,,,
8934599,$320.00,$205.00,262.86875
8947232,$60.00,$60.00,60.0
8955473,$275.00,$275.00,275.0
8956962,$85.00,$85.00,85.0
8962914,$50.00,$50.00,50.0
8970393,$300.00,$275.00,275.588235294118
8970779,$95.00,$95.00,95.0
8973362,,,
8981656,$99.00,$115.00,87.5603715170279
8982616,$65.00,$125.00,79.0307692307692
8983081,$500.00,$500.00,500.0
8987722,$289.00,$184.00,270.5
8988506,$550.00,$234.00,276.282352941176
8992733,,,
9013631,$351.00,$182.00,261.502941176471
9040476,$499.00,$329.00,418.06976744186
9041513,$389.00,$189.00,254.067567567568
9047646,,,
9057435,$349.00,$289.00,304.931034482759
9058863,$50.00,$39.00,39.1506849315069
9078482,,,
9078998,,,
9094794,,,
9107357,$380.00,$185.00,277.25641025641
9109401,$375.00,$280.00,348.858520900322
9110588,,,
9110708,,,
9111413,$253.00,$240.00,240.829192546584
9114896,$175.00,$106.00,150.268456375839
9117009,$120.00,$120.00,120.0
9125711,,,
9127677,$200.00,$200.00,200.0
9130532,,,
9132081,,,
9133627,$150.00,$150.00,150.0
9137560,,,
9144588,$210.00,$165.00,187.4453125
9145242,$95.00,$89.00,89.2326869806094
9166002,,,
9166393,,,
9169272,,,
9180947,$210.00,$145.00,174.078947368421
9180965,$179.00,$149.00,164.616438356164
9183638,,,
9197535,,,
9207914,$347.00,$130.00,203.175824175824
9208166,$450.00,$236.00,317.678832116788
9212213,$65.00,$150.00,66.3709677419355
9218288,,,
9218312,$95.00,$100.00,99.9532710280374
9218362,$260.00,$142.00,211.116104868914
9228519,$189.00,$129.00,169.725806451613
9231486,$725.00,"$1,000.00",500.187134502924
9232355,$89.00,$169.00,125.435435435435
9235198,$135.00,$135.00,135.0
9237653,$275.00,$131.00,212.854961832061
9238963,,,
9239190,$57.00,$53.00,55.8522727272727
9248612,$350.00,$350.00,350.0
9250014,$99.00,$79.00,84.4545454545455
9252183,$160.00,$160.00,160.0
9255725,$89.00,$68.00,73.6666666666667
9256035,$99.00,$59.00,70.4113475177305
9259184,$967.00,"$1,058.00",358.922580645161
9261381,,,
9273395,$993.00,"$1,078.00",306.198738170347
9273978,$943.00,$143.00,277.270588235294
9274587,$967.00,"$1,050.00",300.092651757188
9279773,$95.00,$100.00,80.0
9292118,$145.00,$125.00,130.6
9299923,$259.00,$259.00,259.0
9301075,$60.00,$60.00,60.0
9327506,,,
9329398,$250.00,$150.00,209.090909090909
9331460,,,
9332643,,,
9340410,$99.00,$100.00,96.1666666666667
9343915,$459.00,$115.00,185.027027027027
9344096,,,
9346513,$967.00,"$1,026.00",446.467787114846
9349614,,,
9349646,,,
9352045,,,
9362821,$83.00,$83.00,83.0
9364092,$158.00,$158.00,158.0
9367059,,,
9373802,$225.00,$172.00,213.019230769231
9382898,$75.00,$100.00,41.7096774193548
9383459,$41.00,$35.00,40.925
9386847,,,
9390951,,,
9393163,,,
9407895,,,
9410831,,,
9414403,$200.00,$105.00,107.638888888889
9415687,,,
9415712,$65.00,$58.00,60.6035714285714
9425087,$365.00,$365.00,365.0
9425902,,,
9428208,,,
9430774,,,
9445192,,,
9446242,$150.00,$150.00,150.0
9448243,$289.00,$275.00,287.32
9452993,$67.00,$65.00,65.4390243902439
9459945,$56.00,$55.00,55.0229508196721
9460898,$780.00,$100.00,218.049230769231
9461126,,,
9463444,$125.00,$109.00,115.468085106383
9464030,,,
9470342,,,
9473811,,,
9473816,,,
9474436,$238.00,$228.00,230.933333333333
9485607,$395.00,$175.00,207.51724137931
9487079,$94.00,$106.00,98.9411764705882
9493951,$78.00,$69.00,70.7032640949555
9494212,$72.00,$59.00,59.4252873563218
9494511,$60.00,$59.00,59.0057306590258
9496325,$145.00,$145.00,145.0
9496337,$75.00,$55.00,59.1212121212121
9504177,,,
9504314,$300.00,$300.00,300.0
9507164,$96.00,$100.00,190.034482758621
9508099,$99.00,$100.00,185.031791907514
9508975,,,
9530285,$300.00,$300.00,300.0
9531326,,,
9532771,,,
9533193,,,
9541295,$289.00,$289.00,289.0
9541666,,,
9549850,$85.00,$100.00,84.7282608695652
9550398,,,
9570618,$120.00,$120.00,120.0
9574727,,,
9575439,$84.00,$100.00,98.5230769230769
9577988,$99.00,$99.00,99.0
9590679,$65.00,$65.00,65.0
9591772,,,
9593141,,,
9596153,,,
9607296,$100.00,$100.00,100.0
9607385,$50.00,$50.00,50.0
9610609,$230.00,$153.00,179.289940828402
9611852,$197.00,$179.00,196.571428571429
9614024,,,
9626428,$300.00,$300.00,300.0
9626892,$77.00,$70.00,71.8769716088328
9631816,,,
9644312,,,
9663423,$115.00,$115.00,115.0
9676551,$84.00,$60.00,76.9140127388535
9677207,,,
9677354,$70.00,$70.00,70.0
9680953,$135.00,$135.00,135.0
9685076,$35.00,$35.00,35.0
9685085,$38.00,$38.00,38.0
9685102,$70.00,$65.00,66.3914373088685
9694218,$106.00,$100.00,100.202643171806
9698226,$130.00,$110.00,118.663793103448
9698823,,,
9706199,,,
9706279,,,
9707238,,,
9709597,$400.00,$400.00,400.0
9710673,,,
9710999,,,
9711934,$77.00,$77.00,77.0
9712731,,,
9723217,$45.00,$45.00,45.0
9725178,$210.00,$135.00,157.581967213115
9727523,$60.00,$60.00,60.0
9728602,$299.00,$266.00,268.946428571429
9731479,$495.00,$275.00,288.75
9750460,$325.00,$250.00,292.857142857143
9751520,,,
9755993,,,
9757412,,,
9770477,$99.00,$159.00,122.783783783784
9770560,,,
9791506,$129.00,$129.00,129.0
9793239,,,
9796309,,,
9807292,$409.00,$279.00,336.0
9809914,$265.00,$195.00,212.510638297872
9813223,$77.00,$57.00,71.0578512396694
9821291,,,
9822600,,,
9824155,$70.00,$49.00,54.1851851851852
9825415,$135.00,$135.00,135.0
9826706,,,
9833460,$250.00,$250.00,250.0
9834532,,,
9834617,$45.00,$45.00,45.0
9834727,$175.00,$150.00,155.813953488372
9840919,,,
9841140,$425.00,$225.00,404.540816326531
9841645,,,
9844242,$179.00,$103.00,104.652173913043
9845039,,,
9853959,,,
9854083,$33.00,$20.00,29.8712328767123
9855805,$499.00,$179.00,244.986842105263
9857049,$529.00,$135.00,197.232258064516
9858437,$145.00,$145.00,145.0
9858828,,,
9862792,$550.00,$353.00,540.516339869281
9864083,,,
9865550,,,
9868322,,,
9878725,,,
9885963,,,
9887664,,,
9894686,$50.00,$50.00,50.0
9896359,$195.00,$195.00,195.0
9896713,$99.00,$100.00,101.113793103448
9897713,$105.00,$105.00,105.0
9900315,$170.00,$150.00,164.117647058824
9905304,$375.00,$246.00,364.607669616519
9906565,$225.00,$225.00,225.0
9918240,$170.00,$170.00,170.0
9918713,$617.00,$342.00,429.307262569832
9920084,$617.00,$342.00,430.262569832402
9921925,$571.00,$239.00,338.458823529412
9922595,$571.00,$239.00,338.548571428571
9926208,$99.00,$99.00,99.0
9926796,$56.00,$48.00,50.2794520547945
9933886,$75.00,$100.00,77.3706896551724
9934771,,,
9941923,,,
9949819,,,
9953144,$58.00,$58.00,58.0
9958026,$80.00,$80.00,80.0
9961767,$200.00,$114.00,149.0
9969226,,,
9971054,$50.00,$50.00,50.0
9974833,$319.00,$249.00,217.0
9989001,,,
9991857,$617.00,$342.00,428.183908045977
9992143,$617.00,$342.00,428.443181818182
9992532,$617.00,$342.00,430.262569832402
9992751,$617.00,$342.00,430.262569832402
9993602,$502.00,$228.00,315.983240223464
9993826,$502.00,$228.00,315.983240223464
9998187,$99.00,$99.00,99.0
9999894,,,
10004575,$600.00,$300.00,326.666666666667
10009367,,,
10021398,$70.00,$70.00,70.0
10032327,$250.00,$180.00,222.933333333333
10033322,$422.00,$228.00,309.072625698324
10033710,$422.00,$228.00,309.072625698324
10033715,$549.00,$329.00,422.162393162393
10034113,$537.00,$331.00,405.715083798883
10034183,,,
10034592,$69.00,$100.00,68.6204986149584
10034614,$537.00,$331.00,405.715083798883
10034930,$549.00,$329.00,420.327433628319
10035581,$549.00,$329.00,422.162393162393
10036037,$509.00,$329.00,416.264957264957
10036192,$899.00,$449.00,712.312328767123
10037387,$509.00,$189.00,264.294117647059
10048789,$549.00,$329.00,422.675213675214
10050351,$686.00,$339.00,469.545454545455
10051003,$65.00,$65.00,65.0
10051357,$649.00,$319.00,495.581196581197
10051623,$599.00,$319.00,479.0
10051649,$800.00,$199.00,342.841095890411
10051842,$800.00,$571.00,648.548387096774
10052037,$686.00,$457.00,553.709401709402
10052445,$799.00,$419.00,524.585585585586
10052622,$743.00,$419.00,551.982905982906
10052824,$699.00,$419.00,618.62962962963
10052920,$689.00,$419.00,528.145299145299
10053032,$689.00,$419.00,525.283185840708
10053235,$489.00,$219.00,331.991452991453
10053454,$686.00,$457.00,553.709401709402
10053549,$686.00,$457.00,553.709401709402
10053928,$686.00,$457.00,553.709401709402
10054046,$489.00,$219.00,323.122807017544
10056496,$250.00,$250.00,250.0
10068240,$75.00,$65.00,65.3239436619718
10070404,$499.00,$174.00,228.115853658537
10074653,$75.00,$75.00,75.0
10083878,$250.00,$160.00,191.825
10084216,$250.00,$190.00,207.933333333333
10103725,$199.00,$175.00,185.285714285714
10106081,$200.00,$175.00,181.305555555556
10113230,$123.00,$123.00,123.0
10116095,$119.00,$115.00,116.116809116809
10116429,$571.00,$239.00,338.173410404624
10116601,$571.00,$239.00,337.312138728324
10116726,$571.00,$239.00,338.173410404624
10116914,$571.00,$239.00,337.686046511628
10117122,$686.00,$354.00,454.005714285714
10117329,$686.00,$354.00,453.558659217877
10117472,$686.00,$354.00,454.005714285714
10117803,$686.00,$354.00,453.558659217877
10118091,$422.00,$228.00,287.84
10118379,$422.00,$228.00,287.84
10118573,$422.00,$129.00,284.290502793296
10118716,$537.00,$342.00,406.91061452514
10118946,$537.00,$342.00,406.91061452514
10119075,$537.00,$342.00,406.91061452514
10119193,$537.00,$342.00,406.91061452514
10119327,$537.00,$342.00,406.91061452514
10123024,,,
10127270,$65.00,$45.00,50.6986301369863
10131503,$628.00,$354.00,431.670391061453
10132073,$165.00,$150.00,154.228486646884
10136854,$686.00,$457.00,553.709401709402
10138792,$129.00,$129.00,129.0
10138904,$649.00,$249.00,325.126984126984
10148425,$195.00,$185.00,185.780669144981
10149314,$548.00,$285.00,362.583815028902
10152056,$422.00,$228.00,288.022346368715
10153536,$686.00,$457.00,553.709401709402
10153739,$686.00,$457.00,553.709401709402
10163454,,,
10164759,$309.00,$115.00,185.272988505747
10164810,$459.00,$115.00,183.994350282486
10175033,$200.00,$200.00,200.0
10185646,$179.00,$179.00,179.0
10185866,,,
10186477,,,
10190260,$80.00,$60.00,74.0952380952381
10208321,,,
10211649,$150.00,$120.00,128.478260869565
10226171,,,
10227043,$500.00,$325.00,350.22491349481
10228228,$445.00,$216.00,280.59217877095
10228457,$250.00,$200.00,221.176470588235
10228764,$686.00,$457.00,553.709401709402
10229333,$445.00,$216.00,280.59217877095
10231171,$80.00,$70.00,72.8676470588235
10231714,,,
10233104,$90.00,$120.00,97.1621621621622
10234895,$65.00,$55.00,57.8398791540786
10247000,,,
10249798,$68.00,$68.00,68.0
10253416,,,
10253591,$118.00,$105.00,116.453731343284
10253899,$275.00,$275.00,275.0
10261620,$422.00,$228.00,309.072625698324
10262069,$537.00,$331.00,405.715083798883
10264774,$509.00,$179.00,246.222222222222
10266397,$309.00,$115.00,180.618090452261
10266928,$309.00,$115.00,182.420765027322
10268223,$60.00,$60.00,60.0
10271867,,,
10279083,$80.00,$80.00,80.0
10293480,$299.00,$259.00,292.166666666667
10295349,$90.00,$70.00,72.875
10299047,$250.00,$150.00,180.124183006536
10311094,$699.00,$279.00,378.459459459459
10327517,,,
10328539,$80.00,$100.00,78.3544303797468
10333345,$85.00,$80.00,80.0261627906977
10353263,$60.00,$60.00,60.0
10356880,$90.00,$80.00,86.1940789473684
10379031,$315.00,$274.00,312.515151515152
10381729,$44.00,$44.00,44.0
10391455,$80.00,$65.00,66.8292682926829
10409490,,,
10411383,$350.00,$250.00,260.652920962199
10426124,$99.00,$105.00,98.7230769230769
10427199,$99.00,$109.00,140.946308724832
10427882,$459.00,$115.00,182.635467980296
10434883,$299.00,$109.00,161.774193548387
10436811,,,
10454061,$259.00,$109.00,145.080691642651
10470115,$349.00,$135.00,206.670588235294
10475848,$425.00,$320.00,388.16265060241
10478553,,,
10494550,$89.00,$69.00,74.511811023622
10524612,$529.00,$134.00,240.698412698413
10537553,$40.00,$40.00,40.0
10542140,$400.00,$299.00,356.407114624506
10549219,,,
10552237,$150.00,$150.00,150.0
10552485,$260.00,$260.00,260.0
10559976,$65.00,$55.00,57.8484848484849
10567830,$500.00,$500.00,500.0
10569282,$649.00,$249.00,312.557142857143
10592815,,,
10594800,$50.00,$50.00,50.0
10607657,$163.00,$150.00,156.28818443804
10610205,$76.00,$76.00,76.0
10611598,,,
10611728,$434.00,$239.00,333.067039106145
10627514,$70.00,$70.00,70.0
10634364,$169.00,$149.00,154.537190082645
10653150,$450.00,$125.00,222.37323943662
10656206,$450.00,$200.00,276.636887608069
10656576,,,
10656899,,,
10671192,$190.00,$175.00,179.166666666667
10701625,$309.00,$120.00,213.336134453782
10704442,,,
10705351,$150.00,$125.00,133.333333333333
10706413,$80.00,$80.00,80.0
10724635,,,
10730102,,,
10734159,$188.00,$188.00,188.0
10742655,$81.00,$70.00,72.3095890410959
10747524,$79.00,$79.00,79.0
10749312,$199.00,$199.00,199.0
10749794,$399.00,$112.00,193.097902097902
10764250,$99.00,$110.00,101.307692307692
10779412,,,
10787333,$325.00,$134.00,145.004694835681
10812807,,,
10835494,$185.00,$175.00,177.24126984127
10836881,$80.00,$80.00,80.0
10850420,$190.00,$190.00,190.0
10855052,,,
10857914,$750.00,$650.00,653.265306122449
10859498,$509.00,$189.00,304.320334261838
10860611,,,
10881600,$209.00,$199.00,201.873900293255
10881994,$275.00,$175.00,249.812865497076
10882267,"$1,250.00","$1,250.00",1.0
10883063,$95.00,$110.00,97.3076923076923
10905777,,,
10928093,,,
10945407,$232.00,$155.00,200.368421052632
10945558,$509.00,$179.00,300.5
10945774,$299.00,$129.00,151.307692307692
10949319,$50.00,$50.00,50.0
10964552,$45.00,$45.00,45.0
10987109,$108.00,$108.00,108.0
10995355,$170.00,$150.00,169.444444444444
10995976,$77.00,$77.00,77.0
10997047,$197.00,$139.00,164.658461538462
11006149,,,
11008495,$250.00,$147.00,167.65034965035
11011124,,,
11016623,$134.00,$110.00,115.159090909091
11020786,,,
11021254,$65.00,$55.00,57.8977272727273
11022736,,,
11035223,$103.00,$103.00,103.0
11035352,$60.00,$60.00,60.0
11036835,,,
11041684,$99.00,$109.00,149.09972299169
11043756,$65.00,$60.00,61.6438356164384
11060140,$99.00,$109.00,168.335180055402
11061030,,,
11067772,$99.00,$110.00,93.641975308642
11069156,,,
11082235,$499.00,$399.00,483.128378378378
11087657,$300.00,$200.00,221.333333333333
11087731,,,
11120777,$384.00,$221.00,349.919254658385
11121872,$220.00,$150.00,177.029702970297
11122394,$925.00,$400.00,529.781879194631
11126122,$345.00,$295.00,302.758620689655
11127085,,,
11147761,$194.00,$194.00,194.0
11159585,$150.00,$125.00,132.123287671233
11169560,$160.00,$120.00,131.333333333333
11201204,$199.00,$149.00,167.939393939394
11202183,$400.00,$199.00,218.932203389831
11211273,$600.00,$199.00,227.613372093023
11213228,,,
11219568,$349.00,$349.00,349.0
11220522,,,
11223924,$997.00,"$1,058.00",310.467084639498
11229070,,,
11240774,,,
11255643,$78.00,$70.00,72.4113924050633
11258721,$37.00,$27.00,35.2159468438538
11275661,$489.00,$219.00,312.333333333333
11275963,$130.00,$130.00,130.0
11276570,$589.00,$319.00,413.255319148936
11295065,$180.00,$180.00,180.0
11300899,$125.00,$100.00,107.022471910112
11304657,,,
11306586,$300.00,$149.00,153.345637583893
11313921,,,
11333422,$99.00,$100.00,96.2279635258359
11334091,$75.00,$75.00,75.0
11336922,,,
11343048,$99.00,$100.00,100.13056379822
11343485,$159.00,$159.00,159.0
11357756,$219.00,$202.00,206.857142857143
11370704,,,
11371205,$450.00,"$1,500.00",395.703812316716
11376403,$35.00,$28.00,34.3552631578947
11389072,$119.00,$119.00,119.0
11395461,,,
11397511,$180.00,$180.00,180.0
11397952,$64.00,$64.00,64.0
11398458,$350.00,$350.00,350.0
11398953,$99.00,$149.00,268.046153846154
11410652,$200.00,$200.00,200.0
11418599,$70.00,$70.00,70.0
11431331,$289.00,$269.00,285.708860759494
11440702,,,
11441717,$45.00,$45.00,45.0
11452297,$199.00,$199.00,199.0
11454147,$213.00,$209.00,211.426666666667
11454728,$249.00,$249.00,249.0
11455804,$207.00,$199.00,203.104347826087
11462476,$400.00,$175.00,227.051948051948
11470818,$400.00,$300.00,306.868131868132
11474006,$99.00,$103.00,99.1142857142857
11474130,$100.00,$100.00,100.0
11474629,$86.00,$114.00,138.915492957746
